Dimension,Subcategory,Without Pipeline Context,With Pipeline Context,Without Pipeline Context_Pct,With Pipeline Context_Pct,Difference,Pct_Change,Pct_Point_Diff
Architecture,Convolutional (CNN),49,37,1.1371547922951961,0.8374830239927569,-12,-24.489795918367346,-0.29967176830243925
Architecture,Generative,1030,1136,23.9034578788582,25.712992304210047,106,10.29126213592233,1.8095344253518455
Architecture,Graph Neural Network (GNN),45,52,1.0443258296588536,1.1770031688546854,7,15.555555555555555,0.1326773391958318
Architecture,Kernel,6,0,0.1392434439545138,0.0,-6,-100.0,-0.1392434439545138
Architecture,Kernel Models,0,6,0.0,0.1358080579447714,6,inf,0.1358080579447714
Architecture,Linear,30,25,0.6962172197725691,0.565866908103214,-5,-16.666666666666664,-0.13035031166935507
Architecture,Probabilistic,41,26,0.951496867022511,0.5885015844273427,-15,-36.58536585365854,-0.36299528259516833
Architecture,Recurrent (RNN / LSTM),15,12,0.34810860988628456,0.2716161158895428,-3,-20.0,-0.07649249399674174
Architecture,"Recurrent (RNN / LSTM), Generative",1,0,0.023207240659085637,0.0,-1,-100.0,-0.023207240659085637
Architecture,Reinforcement Learning,0,1,0.0,0.022634676324128564,1,inf,0.022634676324128564
Architecture,Reinforcement Learning (RL),0,30,0.0,0.6790402897238569,30,inf,0.6790402897238569
Architecture,Transformer_all,3050,3051,70.7820840102112,69.05839746491625,1,0.03278688524590164,-1.7236865452949388
Architecture,Tree-based,42,42,0.9747041076815967,0.9506564056133997,0,0.0,-0.024047702068196952
TrainingParadigm,Few-shot Learning,2113,1882,14.722686733556298,13.446699056873394,-231,-10.932323710364411,-1.2759876766829041
TrainingParadigm,"Few-shot Learning, Zero-shot Learning",0,3,0.0,0.021434695627322094,3,inf,0.021434695627322094
TrainingParadigm,Fine-tuning,2939,2895,20.47798216276477,20.68448128036582,-44,-1.497107859816264,0.206499117601048
TrainingParadigm,Multi-task Learning,930,782,6.4799331103678925,5.587310660188625,-148,-15.913978494623656,-0.8926224501792674
TrainingParadigm,Reinforcement Learning,1129,1309,7.866499442586399,9.352672192054873,180,15.943312666076173,1.4861727494684747
TrainingParadigm,"Reinforcement Learning, Fine-tuning",0,2,0.0,0.014289797084881395,2,inf,0.014289797084881395
TrainingParadigm,Retrieval-Augmented Generation,2,0,0.013935340022296544,0.0,-2,-100.0,-0.013935340022296544
TrainingParadigm,Retrieval-Augmented Generation (RAG),23,51,0.16025641025641024,0.3643898256644756,28,121.73913043478262,0.20413341540806534
TrainingParadigm,Self-supervised Learning,2847,2860,19.83695652173913,20.434409831380396,13,0.45662100456621,0.5974533096412671
TrainingParadigm,Semi-supervised Learning,1,0,0.006967670011148272,0.0,-1,-100.0,-0.006967670011148272
TrainingParadigm,Supervised Learning,2166,2192,15.091973244147159,15.66161760503001,26,1.2003693444136658,0.569644360882851
TrainingParadigm,"Supervised Learning, Fine-tuning",1,3,0.006967670011148272,0.021434695627322094,2,200.0,0.014467025616173822
TrainingParadigm,Unsupervised Learning,34,32,0.23690078037904125,0.22863675335810232,-2,-5.88235294117647,-0.008264027020938924
TrainingParadigm,Zero-shot Learning,2167,1984,15.098940914158304,14.175478708202343,-183,-8.444854637748039,-0.9234622059559605
TrainingParadigm,"Zero-shot Learning, Fine-tuning",0,1,0.0,0.007144898542440698,1,inf,0.007144898542440698
Provider,Alibaba / Qwen team,86,86,2.5864661654135337,2.5903614457831328,0,0.0,0.0038952803695990745
Provider,Anthropic,176,174,5.2932330827067675,5.240963855421687,-2,-1.1363636363636365,-0.05226922728508043
Provider,Cohere,6,6,0.18045112781954886,0.18072289156626506,0,0.0,0.0002717637467161971
Provider,DeepSeek,80,80,2.4060150375939853,2.4096385542168677,0,0.0,0.0036235166228824056
Provider,Google DeepMind,141,150,4.2406015037593985,4.518072289156627,9,6.382978723404255,0.27747078539722825
Provider,Hugging Face,52,50,1.5639097744360904,1.5060240963855422,-2,-3.8461538461538463,-0.05788567805054812
Provider,Meta AI,945,943,28.421052631578945,28.403614457831328,-2,-0.21164021164021166,-0.01743817374761747
Provider,Microsoft Research,63,66,1.8947368421052633,1.9879518072289155,3,4.761904761904762,0.09321496512365224
Provider,Mistral AI,329,330,9.894736842105264,9.939759036144578,1,0.303951367781155,0.045022194039313845
Provider,NVIDIA / NeMo,6,6,0.18045112781954886,0.18072289156626506,0,0.0,0.0002717637467161971
Provider,OpenAI,625,618,18.796992481203006,18.6144578313253,-7,-1.1199999999999999,-0.18253464987770585
Provider,Other / Academic,813,808,24.451127819548873,24.337349397590362,-5,-0.6150061500615006,-0.11377842195851073
Provider,Stability AI,3,3,0.09022556390977443,0.09036144578313253,0,0.0,0.00013588187335809854
Openness,Closed,895,890,26.933493830875715,26.81530581500452,-5,-0.5586592178770949,-0.1181880158711941
Openness,Open,2428,2429,73.0665061691243,73.18469418499548,1,0.04118616144975289,0.11818801587118344
Size,Large,1941,1893,58.28828828828829,57.06964124208622,-48,-2.472952086553323,-1.2186470462020722
Size,Medium,873,903,26.216216216216214,27.223394633705155,30,3.436426116838488,1.0071784174889409
Size,Small,516,521,15.495495495495495,15.706964124208621,5,0.9689922480620154,0.211468628713126
